iteration,steps,episode,policy,value,reward
18805,376100,280,-2.52,0.006928791999816894,0.0030604314804077147,5.265452340245247e-05
18806,376120,280,-2.52,0.007021013736724853,0.0029613261222839354,4.671124368906021e-05
18807,376140,280,-2.52,0.007001253128051757,0.003030118465423584,4.410228133201599e-05
18808,376160,280,-2.52,0.006949642658233643,0.0030685951709747313,4.481455311179161e-05
18809,376180,280,-2.52,0.006998591423034668,0.003096787452697754,4.357901215553284e-05
18810,376200,280,-2.52,0.0069971179962158205,0.002983839273452759,5.239512026309967e-05
18811,376220,280,-2.52,0.006949879646301269,0.003080230236053467,4.7203775495290754e-05
18812,376240,280,-2.52,0.006989926338195801,0.0031043286323547362,4.484250396490097e-05
18813,376260,280,-2.52,0.006944766998291016,0.0030252597332000733,3.784260898828507e-05
18814,376280,280,-2.52,0.006888252258300781,0.003058830976486206,5.25926984846592e-05
18815,376300,280,-2.52,0.006900823593139648,0.00311254620552063,5.25444895029068e-05
18816,376320,280,-2.52,0.006849571228027344,0.0030606303215026855,4.037365317344665e-05
18817,376340,280,-2.52,0.006943367004394531,0.0030157954692840577,4.223370552062988e-05
18818,376360,280,-2.52,0.0069145050048828125,0.0029649128913879393,4.111598432064056e-05
18819,376380,280,-2.52,0.0069429965019226075,0.0029981791973114013,5.141057446599007e-05
18820,376400,280,-2.52,0.006899124145507813,0.003042755126953125,3.917746990919113e-05
18821,376420,280,-2.52,0.006923340320587158,0.0030564305782318116,3.817245364189148e-05
18822,376440,280,-2.52,0.007059144973754883,0.003033834934234619,4.6735186129808424e-05
18823,376460,280,-2.52,0.007012627601623535,0.003080381155014038,5.4649516940116884e-05
18824,376480,280,-2.52,0.007022519111633301,0.003080181837081909,5.1240861415863036e-05
18825,376500,280,-2.52,0.006975783348083496,0.0030324046611785887,3.99770587682724e-05
18826,376520,280,-2.52,0.006974212169647217,0.0030231130123138427,4.6599198132753374e-05
18827,376540,280,-2.52,0.006960407257080078,0.00304473352432251,5.372289568185806e-05
18828,376560,280,-2.52,0.006872697830200196,0.003019014835357666,4.608665034174919e-05
18829,376580,280,-2.52,0.007000675201416015,0.0029889700412750243,5.3824611008167264e-05
18830,376600,280,-2.52,0.0070013470649719235,0.003057018518447876,5.513633415102959e-05
18831,376620,280,-2.52,0.006985262870788574,0.0030348129272460937,4.9420110881328585e-05
18832,376640,280,-2.52,0.006928858757019043,0.003041949510574341,3.6791317164897916e-05
18833,376660,280,-2.52,0.006810151100158692,0.0030923781394958496,4.154736176133156e-05
18834,376680,280,-2.52,0.006865039825439453,0.002995667219161987,4.1193198412656785e-05
18835,376700,280,-2.52,0.006975236415863037,0.0029843087196350098,5.5360812693834306e-05
18836,376720,280,-2.52,0.007022902488708496,0.0030093655586242675,4.20088954269886e-05
18837,376740,280,-2.52,0.006996525287628174,0.0030828857421875,5.820924788713455e-05
18838,376760,280,-2.52,0.006926708221435547,0.0030201926231384277,4.2241141200065614e-05
18839,376780,280,-2.52,0.0069116086959838865,0.0030926592350006103,4.043577238917351e-05
18840,376800,280,-2.52,0.006948445796966553,0.0030252890586853027,4.758603498339653e-05
18841,376820,280,-2.52,0.006954290390014648,0.00302777099609375,5.048198625445366e-05
18842,376840,280,-2.52,0.006954623222351074,0.0030332934856414796,4.867687821388245e-05
18843,376860,280,-2.52,0.006979271411895752,0.002993433475494385,5.3061321377754215e-05
18844,376880,280,-2.52,0.006816451072692871,0.0029600114822387696,3.3971108496189115e-05
18845,376900,280,-2.52,0.006928750991821289,0.0030614259243011473,4.607199504971504e-05
18846,376920,280,-2.52,0.006939846515655518,0.002972930669784546,5.7965762913227084e-05
18847,376940,280,-2.52,0.007056299686431885,0.002946741819381714,4.4472023844718935e-05
18848,376960,280,-2.52,0.006877316474914551,0.0030262434482574464,3.946608677506447e-05
18849,376980,280,-2.52,0.006857530117034912,0.00304538631439209,3.625092655420303e-05
18850,377000,280,-2.52,0.006942389011383057,0.003075363874435425,4.844968393445015e-05
18851,377020,280,-2.52,0.006996164321899414,0.0029919981956481934,4.953516647219658e-05
18852,377040,280,-2.52,0.006872378826141358,0.0030519483089447024,4.3894894421100616e-05
18853,377060,280,-2.52,0.0069027142524719235,0.0030691461563110353,5.133660882711411e-05
18854,377080,280,-2.52,0.00696157169342041,0.003037428140640259,4.71983402967453e-05
18855,377100,280,-2.52,0.006924668312072754,0.003079463243484497,5.731464177370071e-05
18856,377120,280,-2.52,0.006821649074554443,0.003017353057861328,4.235183447599411e-05
18857,377140,280,-2.52,0.006934803962707519,0.003011503219604492,5.59500977396965e-05
18858,377160,280,-2.52,0.007028629302978515,0.0030726962089538574,3.9911340922117235e-05
18859,377180,280,-2.52,0.0069533934593200685,0.002944638252258301,4.251278936862946e-05
18860,377200,280,-2.52,0.006906900882720947,0.0030151429176330565,4.07436341047287e-05
18861,377220,280,-2.52,0.006914925098419189,0.003039711952209473,4.225277528166771e-05
18862,377240,280,-2.52,0.006921433448791504,0.0029776191711425783,4.767287150025368e-05
18863,377260,280,-2.52,0.00688986349105835,0.00308935022354126,5.23277185857296e-05
18864,377280,280,-2.52,0.006812073230743408,0.0030971202850341795,4.1749276220798495e-05
18865,377300,280,-2.52,0.006939981460571289,0.002985377311706543,4.775769263505936e-05
18866,377320,280,-2.52,0.006918376922607422,0.003007197380065918,4.3427273631095887e-05
18867,377340,280,-2.52,0.00697242021560669,0.003101181507110596,5.61564639210701e-05
18868,377360,280,-2.52,0.00694023323059082,0.003023886203765869,4.601786285638809e-05
18869,377380,280,-2.52,0.00684010648727417,0.0029669251441955566,4.669910296797752e-05
18870,377400,280,-2.52,0.006905974388122559,0.003102888584136963,5.051595345139503e-05
18871,377420,280,-2.52,0.006982242107391358,0.0030437450408935546,4.53825406730175e-05
18872,377440,280,-2.52,0.006867440223693848,0.003033390998840332,5.320600420236588e-05
18873,377460,280,-2.52,0.006940084457397461,0.0030558180809020998,5.44595755636692e-05
18874,377480,280,-2.52,0.006932840347290039,0.0029911844730377197,4.8304460942745206e-05
18875,377500,280,-2.52,0.0067407722473144535,0.0029995853900909425,4.723613336682319e-05
18876,377520,280,-2.52,0.00691299057006836,0.0029997684955596926,4.959781467914581e-05
18877,377540,280,-2.52,0.006821152687072754,0.003028904438018799,4.575140029191971e-05
18878,377560,280,-2.52,0.007040210247039795,0.0030150794982910156,4.5812204480171207e-05
18879,377580,280,-2.52,0.006857195854187012,0.0029810552597045897,4.647711291909218e-05
18880,377600,280,-2.52,0.00700965166091919,0.0029615068435668943,4.3126918375492095e-05
18881,377620,280,-2.52,0.006844806671142578,0.0030002894401550293,4.1559506207704544e-05
18882,377640,280,-2.52,0.006929438114166259,0.0030122461318969726,4.991923272609711e-05
18883,377660,280,-2.52,0.006896135807037354,0.0030949993133544923,5.459173023700714e-05
18884,377680,280,-2.52,0.006926670551300049,0.002974846363067627,4.4524528086185454e-05
18885,377700,280,-2.52,0.006905465602874756,0.003031977415084839,4.945749789476395e-05
18886,377720,280,-2.52,0.006986435890197754,0.0030724284648895265,4.9602504819631576e-05
18887,377740,280,-2.52,0.006847531318664551,0.0030383105278015137,5.313881114125252e-05
18888,377760,280,-2.52,0.006856734275817871,0.00303482985496521,5.2304647862911226e-05
18889,377780,280,-2.52,0.006869265556335449,0.0030312123298645017,4.305031895637512e-05
18890,377800,280,-2.52,0.0069153203964233394,0.003045877933502197,4.532781988382339e-05
18891,377820,280,-2.52,0.006847855091094971,0.0030016145706176756,4.737481474876404e-05
18892,377840,280,-2.52,0.006924196720123291,0.0030228538513183594,4.913336038589478e-05
18893,377860,280,-2.52,0.006835794448852539,0.003042062759399414,4.5356124639511105e-05
18894,377880,280,-2.52,0.00683122444152832,0.0030155436992645264,4.5838087797164914e-05
18895,377900,280,-2.52,0.006905973911285401,0.0030292344093322755,4.813406988978386e-05
18896,377920,280,-2.52,0.0068417201042175295,0.003060855150222778,5.166880786418915e-05
18897,377940,280,-2.52,0.0068637638092041015,0.0029756665229797364,5.2814796566963194e-05
18898,377960,280,-2.52,0.006916151046752929,0.0030196700096130373,4.7852084040641784e-05
18899,377980,280,-2.52,0.00691200590133667,0.003038193941116333,4.248329624533653e-05
18900,378000,280,-2.52,0.006948237419128418,0.002959878921508789,5.3520027548074725e-05
18901,378020,280,-2.52,0.00686860990524292,0.0030789499282836913,4.839858412742615e-05
18902,378040,281,-2.28,0.00695958662033081,0.003027137279510498,5.2831195294857024e-05
18903,378060,281,-2.28,0.006994165420532226,0.003008437156677246,5.605505406856537e-05
18904,378080,281,-2.28,0.006895339488983155,0.0030001039505004883,5.33943846821785e-05
18905,378100,281,-2.28,0.006888247489929199,0.0029731366634368895,4.195617139339447e-05
18906,378120,281,-2.28,0.0069968485832214355,0.0030366973876953126,4.124493151903153e-05
18907,378140,281,-2.28,0.007025873184204102,0.0031215837001800535,4.306289181113243e-05
18908,378160,282,-2.1,0.007104824542999268,0.0030863115787506104,5.25859035551548e-05
18909,378180,282,-2.1,0.007130270481109619,0.0029863176345825194,5.187398940324783e-05
18910,378200,282,-2.1,0.007175480365753174,0.0030365018844604494,5.306154862046242e-05
18911,378220,282,-2.1,0.00728493070602417,0.0030413031578063964,6.057874113321304e-05
18912,378240,282,-2.1,0.00720298957824707,0.0030486981868743895,5.0224810838699344e-05
18913,378260,282,-2.1,0.0072055749893188475,0.003037909030914307,4.9661681056022645e-05
18914,378280,282,-2.1,0.007206449508666992,0.003063277721405029,5.137366056442261e-05
18915,378300,282,-2.1,0.007145105838775635,0.0030240230560302736,4.952029138803482e-05
18916,378320,282,-2.1,0.00709622859954834,0.0030224597454071044,4.622011631727219e-05
18917,378340,282,-2.1,0.00718208646774292,0.0030271608829498292,5.514447018504143e-05
18918,378360,282,-2.1,0.007131700992584229,0.0029790053367614745,5.3706448525190354e-05
18919,378380,282,-2.1,0.007134685039520264,0.00300282621383667,3.61860953271389e-05
18920,378400,282,-2.1,0.00708965015411377,0.002998307228088379,3.9656691253185275e-05
18921,378420,282,-2.1,0.007384975910186767,0.003005445957183838,4.4170577079057695e-05
18922,378440,282,-2.1,0.00721674633026123,0.0030603342056274413,6.625580042600631e-05
18923,378460,282,-2.1,0.007121305465698242,0.0030246939659118654,5.7421505451202395e-05
18924,378480,282,-2.1,0.007194956302642822,0.0030450854301452635,4.7900810837745666e-05
18925,378500,282,-2.1,0.007184065818786621,0.0029537730216979982,4.9768876284360885e-05
18926,378520,282,-2.1,0.007070310115814209,0.002985398292541504,5.6411802768707275e-05
18927,378540,282,-2.1,0.007188479900360107,0.0030507500171661375,5.386880412697792e-05
18928,378560,282,-2.1,0.00717044734954834,0.0031164188385009767,6.301096826791764e-05
18929,378580,282,-2.1,0.007111878871917725,0.003026819944381714,5.6990846991539e-05
18930,378600,282,-2.1,0.007037178516387939,0.00305881929397583,4.113906249403954e-05
18931,378620,282,-2.1,0.0070879230499267575,0.0030394086837768554,5.322240293025971e-05
18932,378640,282,-2.1,0.007208642959594727,0.0030459511280059815,5.377651378512382e-05
18933,378660,282,-2.1,0.007205145835876465,0.003012413263320923,5.2328906953334806e-05
18934,378680,282,-2.1,0.007082258224487305,0.0029826517105102537,4.064390808343887e-05
18935,378700,282,-2.1,0.007037075519561767,0.0030253710746765135,4.917414486408234e-05
18936,378720,282,-2.1,0.007064949035644532,0.0030290231704711915,4.222859814763069e-05
18937,378740,282,-2.1,0.007226663589477539,0.0030421688556671145,5.255311727523804e-05
18938,378760,282,-2.1,0.007072154521942139,0.003055173635482788,4.8442751169204713e-05
18939,378780,282,-2.1,0.00709457540512085,0.00300722074508667,3.907302021980286e-05
18940,378800,282,-2.1,0.007108290195465088,0.003066162347793579,5.660896748304367e-05
18941,378820,282,-2.1,0.00703983211517334,0.0030665616989135744,4.782780259847641e-05
18942,378840,282,-2.1,0.007116466522216797,0.003072216510772705,5.750984698534012e-05
18943,378860,282,-2.1,0.007109810352325439,0.003025691032409668,4.45772111415863e-05
18944,378880,282,-2.1,0.007098043918609619,0.0030818910598754885,3.5085052251815796e-05
18945,378900,282,-2.1,0.007039402961730957,0.0030510997772216796,4.19342964887619e-05
18946,378920,282,-2.1,0.007055357933044433,0.0030274906158447266,4.047476127743721e-05
18947,378940,282,-2.1,0.006996016025543213,0.0030082852840423585,4.576798528432846e-05
18948,378960,282,-2.1,0.007089618682861328,0.0029760518074035645,5.103893205523491e-05
18949,378980,282,-2.1,0.007072463512420655,0.003035163640975952,5.0277281552553177e-05
18950,379000,282,-2.1,0.007030838966369629,0.0030502119064331054,4.731752723455429e-05
18951,379020,282,-2.1,0.007098716735839844,0.0030791680812835695,3.6734458059072495e-05
18952,379040,282,-2.1,0.007039144039154053,0.0030672826766967773,6.190290674567223e-05
18953,379060,282,-2.1,0.007023570537567139,0.0030265679359436034,3.415112197399139e-05
18954,379080,282,-2.1,0.00700615930557251,0.0030536303520202635,5.180671066045761e-05
18955,379100,282,-2.1,0.007059460163116455,0.002981571674346924,4.311080276966095e-05
18956,379120,282,-2.1,0.007010753154754639,0.002998345375061035,4.579407721757889e-05
18957,379140,282,-2.1,0.007090951442718506,0.003016798496246338,4.147781804203987e-05
18958,379160,282,-2.1,0.007031275749206543,0.002966996908187866,4.719299077987671e-05
18959,379180,282,-2.1,0.007042557716369629,0.003028535842895508,5.0931409001350404e-05
18960,379200,282,-2.1,0.006999089241027832,0.0030524828433990477,5.311428755521774e-05
18961,379220,282,-2.1,0.0070723042488098145,0.0030044515132904054,4.769313707947731e-05
18962,379240,282,-2.1,0.007070672035217285,0.003036952495574951,4.975778609514237e-05
18963,379260,282,-2.1,0.007174427509307861,0.0030063798427581788,4.4821038842201235e-05
18964,379280,282,-2.1,0.007160169124603271,0.0030332746505737306,5.0778940320014955e-05
18965,379300,282,-2.1,0.007097151756286621,0.0029760203361511232,4.612705111503601e-05
18966,379320,282,-2.1,0.006988875389099121,0.003008648157119751,4.729672521352768e-05
18967,379340,282,-2.1,0.007035900115966797,0.0030440874099731444,4.372479021549225e-05
18968,379360,282,-2.1,0.007075660228729248,0.0029724879264831543,5.206567421555519e-05
18969,379380,282,-2.1,0.007062844276428223,0.0029908404350280763,4.409383982419968e-05
18970,379400,282,-2.1,0.007086504459381104,0.002965310573577881,5.0764407962560656e-05
18971,379420,282,-2.1,0.007004672050476074,0.0029937427043914794,5.229420214891434e-05
18972,379440,282,-2.1,0.007059937953948975,0.0030001263618469236,4.377713799476623e-05
18973,379460,282,-2.1,0.006997145652770996,0.0030798156261444094,4.398805275559425e-05
18974,379480,282,-2.1,0.006972182273864746,0.0030654382705688475,4.415565729141235e-05
18975,379500,282,-2.1,0.007027596473693848,0.0030453221797943114,4.578615725040436e-05
18976,379520,282,-2.1,0.0069338250160217284,0.003013367414474487,4.2967580258846286e-05
18977,379540,282,-2.1,0.007067644119262696,0.003020836353302002,5.1846474409103396e-05
18978,379560,282,-2.1,0.00705182933807373,0.003045969009399414,4.248093068599701e-05
18979,379580,282,-2.1,0.007037053108215332,0.0030305168628692626,4.5287247747182844e-05
18980,379600,282,-2.1,0.007047505855560303,0.0029744908809661865,4.543162137269974e-05
18981,379620,282,-2.1,0.007086197376251221,0.0029519968032836914,5.541704222559929e-05
18982,379640,282,-2.1,0.007041778564453125,0.003001935720443726,5.272989347577095e-05
18983,379660,282,-2.1,0.006981285095214844,0.003051647424697876,6.012618914246559e-05
18984,379680,282,-2.1,0.007130640983581543,0.0029724440574646,5.0136882811784744e-05
18985,379700,282,-2.1,0.007061212062835693,0.002998255014419556,4.7711297869682314e-05
18986,379720,282,-2.1,0.006968404293060303,0.003023765563964844,4.820207878947258e-05
18987,379740,282,-2.1,0.007030673027038574,0.003007750988006592,5.326738208532333e-05
18988,379760,282,-2.1,0.006940625667572022,0.0029445085525512697,4.327338933944702e-05
18989,379780,282,-2.1,0.006974349975585938,0.0030017881393432618,5.2367918193340305e-05
18990,379800,282,-2.1,0.007020258903503418,0.003075687885284424,5.460013449192047e-05
18991,379820,282,-2.1,0.007011764526367188,0.003052478790283203,5.912661552429199e-05
18992,379840,282,-2.1,0.00695058536529541,0.003036300182342529,4.3470319360494615e-05
18993,379860,282,-2.1,0.007000486850738525,0.0030598134994506837,4.395829513669014e-05
18994,379880,282,-2.1,0.0069329519271850585,0.003055565595626831,4.387034475803375e-05
18995,379900,282,-2.1,0.007048954010009765,0.003002986431121826,4.638466611504555e-05
18996,379920,282,-2.1,0.006983309745788574,0.003015429735183716,5.444496870040893e-05
18997,379940,282,-2.1,0.006931033134460449,0.0030947818756103516,4.779430106282234e-05
18998,379960,282,-2.1,0.007052638530731201,0.0030420689582824705,3.6968901753425595e-05
18999,379980,282,-2.1,0.007054207801818847,0.00300620436668396,5.1690571010112764e-05
19000,380000,282,-2.1,0.007055807113647461,0.0029795269966125487,4.473157599568367e-05
19001,380020,282,-2.1,0.008194706916809081,0.003113855838775635,5.041606351733208e-05
19002,380040,282,-2.1,0.008017839431762696,0.003062136650085449,4.495793208479881e-05
19003,380060,282,-2.1,0.00799772071838379,0.0030895957946777343,3.797981888055801e-05
19004,380080,282,-2.1,0.008069395065307617,0.0030397379398345945,4.904251918196678e-05
19005,380100,282,-2.1,0.007988962173461914,0.003070645809173584,4.52003963291645e-05
19006,380120,282,-2.1,0.007931727409362793,0.002994062900543213,3.928936272859573e-05
19007,380140,282,-2.1,0.007913122177124024,0.003040830612182617,4.477964341640472e-05
19008,380160,282,-2.1,0.007927474498748779,0.0030618829727172853,4.577754065394402e-05
19009,380180,283,-1.81,0.007772979259490967,0.0029934439659118654,5.243249982595444e-05
19010,380200,283,-1.81,0.007991814613342285,0.0030342221260070803,4.286649078130722e-05
19011,380220,283,-1.81,0.007900721549987793,0.0030255842208862303,4.996601492166519e-05
19012,380240,283,-1.81,0.007855512142181397,0.002998600721359253,3.8438029587268826e-05
19013,380260,283,-1.81,0.007874772548675538,0.003028956651687622,4.401221871376038e-05
19014,380280,283,-1.81,0.007884825229644775,0.0029897327423095703,4.0944520384073255e-05
19015,380300,283,-1.81,0.007851980686187744,0.0030077881813049315,5.2479591220617294e-05
19016,380320,283,-1.81,0.00772868013381958,0.002975061893463135,5.585061386227608e-05
19017,380340,283,-1.81,0.007718523025512695,0.002914623260498047,4.828861728310585e-05
19018,380360,283,-1.81,0.007723768234252929,0.00297858190536499,5.6790672242641446e-05
19019,380380,283,-1.81,0.0078027801513671875,0.0029849162101745607,4.9372445791959764e-05
19020,380400,283,-1.81,0.007861826419830322,0.0029335532188415527,4.4155698269605636e-05
19021,380420,283,-1.81,0.007680947780609131,0.0030191397666931154,5.1252610981464386e-05
19022,380440,283,-1.81,0.00782992649078369,0.0030015945434570313,4.397933930158615e-05
19023,380460,283,-1.81,0.007759366512298584,0.00298579740524292,5.562901869416237e-05
19024,380480,283,-1.81,0.007807572841644287,0.002997894287109375,6.131180748343467e-05
19025,380500,283,-1.81,0.007735036373138428,0.002997838497161865,5.102226138114929e-05
19026,380520,283,-1.81,0.007700284957885742,0.003067085027694702,3.939364850521088e-05
19027,380540,283,-1.81,0.0077343168258666994,0.0029939627647399903,4.597509652376175e-05
19028,380560,283,-1.81,0.007727931022644043,0.0029379124641418456,4.222254082560539e-05
19029,380580,283,-1.81,0.00783858346939087,0.002987227201461792,5.0526611506938934e-05
19030,380600,283,-1.81,0.007689414024353028,0.0030483274459838865,5.24330735206604e-05
19031,380620,283,-1.81,0.007803065776824951,0.003028571605682373,4.332458600401878e-05
19032,380640,283,-1.81,0.007756103515625,0.0030006871223449707,5.265595763921738e-05
19033,380660,283,-1.81,0.007576103687286377,0.0029454739093780517,4.106900095939636e-05
19034,380680,283,-1.81,0.007579949378967285,0.002979585647583008,4.4165074825286864e-05
19035,380700,283,-1.81,0.0076544852256774905,0.002994624614715576,4.45455051958561e-05
19036,380720,283,-1.81,0.007677625656127929,0.002935354232788086,4.559726268053055e-05
19037,380740,283,-1.81,0.0075699081420898436,0.0030831663608551023,5.1208782941102984e-05
19038,380760,283,-1.81,0.007853903770446778,0.002984034538269043,4.193047434091568e-05
19039,380780,283,-1.81,0.007626248836517334,0.0030241827964782716,3.7521708756685254e-05
19040,380800,283,-1.81,0.0075982284545898435,0.0029899046421051024,5.148790031671524e-05
19041,380820,283,-1.81,0.0076336655616760256,0.002976474046707153,4.7045160084962845e-05
19042,380840,283,-1.81,0.00759013843536377,0.003029435634613037,5.0266422331333164e-05
19043,380860,283,-1.81,0.007536468029022217,0.0030194668769836426,4.448844864964485e-05
19044,380880,283,-1.81,0.0074858260154724125,0.002953280210494995,4.179799929261208e-05
19045,380900,283,-1.81,0.007706640243530273,0.002915470361709595,5.0909828394651415e-05
19046,380920,283,-1.81,0.00759526014328003,0.002991135835647583,5.4470945149660114e-05
19047,380940,283,-1.81,0.007536433696746826,0.00300240159034729,5.018351227045059e-05
19048,380960,283,-1.81,0.0075810103416442875,0.002995713233947754,4.952281340956688e-05
19049,380980,283,-1.81,0.007594689846038818,0.0029645943641662597,5.035807564854622e-05
19050,381000,283,-1.81,0.0075652837753295895,0.0029503259658813477,4.383157193660736e-05
19051,381020,283,-1.81,0.007535131454467774,0.0029033701419830323,4.0551122277975084e-05
19052,381040,283,-1.81,0.007496068000793457,0.0030242071151733397,4.7000601887702944e-05
19053,381060,283,-1.81,0.00765939998626709,0.0030473663806915284,5.273152142763138e-05
19054,381080,283,-1.81,0.007584333419799805,0.0029768366813659668,5.1454614847898485e-05
19055,381100,283,-1.81,0.007574723243713379,0.003032004356384277,3.953000158071518e-05
19056,381120,283,-1.81,0.007648287773132324,0.002978388547897339,5.267956107854843e-05
19057,381140,283,-1.81,0.007488844871520996,0.0029991014003753662,4.0235958993434905e-05
19058,381160,283,-1.81,0.007436670303344726,0.002979999542236328,4.6252325177192685e-05
19059,381180,283,-1.81,0.007588265895843506,0.0030669078826904297,4.981325566768646e-05
19060,381200,283,-1.81,0.007534625053405762,0.0029857847690582277,5.549721419811249e-05
19061,381220,283,-1.81,0.0075326752662658696,0.003000830411911011,4.2476747184991834e-05
19062,381240,283,-1.81,0.00753560733795166,0.0029869277477264406,5.121584981679916e-05
19063,381260,283,-1.81,0.007494436264038086,0.0029437780380249024,5.146738886833191e-05
19064,381280,283,-1.81,0.007552165985107422,0.003011871099472046,5.093695968389511e-05
19065,381300,283,-1.81,0.007442837715148926,0.0029733707904815673,5.888022854924202e-05
19066,381320,283,-1.81,0.007412017345428467,0.002930842161178589,4.2578138411045074e-05
19067,381340,283,-1.81,0.007506145477294922,0.0029481520652770996,3.938210010528564e-05
19068,381360,283,-1.81,0.0074890761375427245,0.003023374557495117,4.811371117830276e-05
19069,381380,283,-1.81,0.00754875135421753,0.002979283094406128,4.877566918730736e-05
19070,381400,283,-1.81,0.007428722381591797,0.003040764808654785,4.525046795606613e-05
19071,381420,283,-1.81,0.007457000732421875,0.0030388963222503663,4.792623966932297e-05
19072,381440,283,-1.81,0.007468738555908203,0.002954045295715332,5.1317933946847915e-05
19073,381460,283,-1.81,0.007502519607543946,0.002952648401260376,4.203590005636215e-05
19074,381480,283,-1.81,0.00743578577041626,0.0030371649265289306,5.932349711656571e-05
19075,381500,283,-1.81,0.007451193809509277,0.0030073184967041016,5.9324074536561964e-05
19076,381520,283,-1.81,0.007433211326599121,0.0030385594367980957,5.5148757994174956e-05
19077,381540,283,-1.81,0.007547669410705567,0.002969559192657471,4.8825345933437346e-05
19078,381560,283,-1.81,0.00754015064239502,0.0029685361385345457,3.857707232236862e-05
19079,381580,283,-1.81,0.007402592658996582,0.003008439064025879,4.787201434373856e-05
19080,381600,283,-1.81,0.007436318874359131,0.002974503517150879,5.1420129835605624e-05
19081,381620,283,-1.81,0.007430647373199463,0.0029486744403839113,5.233128368854523e-05
19082,381640,283,-1.81,0.0073392877578735355,0.002974928855895996,5.806407704949379e-05
19083,381660,283,-1.81,0.007350886344909668,0.002988055944442749,5.316677689552307e-05
19084,381680,283,-1.81,0.007369236946105957,0.0030265836715698243,4.251151159405708e-05
19085,381700,284,-1.55,0.007339977264404297,0.002991321086883545,4.453694447875023e-05
19086,381720,284,-1.55,0.00743131160736084,0.0029854347705841064,4.733672738075256e-05
19087,381740,284,-1.55,0.0074428730010986325,0.0029854736328125,4.9245033413171766e-05
19088,381760,284,-1.55,0.007416491508483887,0.002895069122314453,5.96855953335762e-05
19089,381780,284,-1.55,0.007416555404663086,0.003016267776489258,3.8014154881238936e-05
19090,381800,284,-1.55,0.00739819049835205,0.003019371747970581,4.314515739679337e-05
19091,381820,284,-1.55,0.007398952484130859,0.003002189874649048,5.938764289021492e-05
19092,381840,284,-1.55,0.007379951953887939,0.0029885966777801515,4.1700102388858795e-05
19093,381860,284,-1.55,0.007583791732788086,0.0029529714584350586,4.523005336523056e-05
19094,381880,284,-1.55,0.007359781265258789,0.0029440057277679444,4.671942442655563e-05
19095,381900,284,-1.55,0.00743453311920166,0.002985718011856079,4.516368359327316e-05
19096,381920,284,-1.55,0.0073007850646972655,0.00292642879486084,4.393409565091133e-05
19097,381940,284,-1.55,0.0074615669250488285,0.0030200345516204832,4.494531080126763e-05
19098,381960,284,-1.55,0.007372974395751953,0.0029740328788757323,4.075621068477631e-05
19099,381980,284,-1.55,0.007310575008392334,0.0030136075019836428,4.6474538743495944e-05
19100,382000,284,-1.55,0.00745067834854126,0.0030205609798431396,4.6111274510622024e-05
19101,382020,284,-1.55,0.007476569175720215,0.002912364482879639,5.417081713676453e-05
19102,382040,284,-1.55,0.007459436416625977,0.0029476146697998045,5.094491317868233e-05
19103,382060,284,-1.55,0.007360490322113037,0.002934751510620117,5.296461284160614e-05
19104,382080,284,-1.55,0.007305881977081299,0.002935020685195923,4.493388161063194e-05
19105,382100,284,-1.55,0.007227975368499756,0.002983942985534668,4.1014626622200015e-05
19106,382120,284,-1.55,0.007360254287719727,0.002948434114456177,5.1519669592380524e-05
19107,382140,284,-1.55,0.00740766716003418,0.003020300388336182,4.1071467101573946e-05
19108,382160,284,-1.55,0.007330513954162597,0.0030050699710845947,5.045097693800926e-05
19109,382180,284,-1.55,0.007392464637756347,0.003030776023864746,5.018959939479828e-05
19110,382200,284,-1.55,0.0074115066528320315,0.002965498924255371,5.155053362250328e-05
19111,382220,284,-1.55,0.007236296653747558,0.0029967129230499268,4.769281297922134e-05
19112,382240,284,-1.55,0.007329736709594727,0.0029541211128234863,5.211706832051277e-05
19113,382260,284,-1.55,0.007368226528167724,0.0030258259773254395,5.3184106945991516e-05
19114,382280,284,-1.55,0.007332736492156982,0.0029209678173065185,4.496726393699646e-05
19115,382300,284,-1.55,0.0074712162017822265,0.0028748867511749266,5.2799280732870104e-05
19116,382320,284,-1.55,0.00724106502532959,0.0029557461738586427,4.8567064106464384e-05
19117,382340,285,-1.31,0.007315380096435547,0.002983825445175171,5.849173292517662e-05
19118,382360,285,-1.31,0.007325088500976563,0.002962271451950073,4.3153367936611176e-05
19119,382380,285,-1.31,0.007418802261352539,0.0029643230438232424,6.018091738224029e-05
19120,382400,285,-1.31,0.0073758459091186526,0.002991053104400635,4.8449881374835965e-05
19121,382420,285,-1.31,0.0073881568908691405,0.002883549690246582,4.011721536517143e-05
19122,382440,285,-1.31,0.007317862510681152,0.0029140894412994383,5.878350511193275e-05
19123,382460,285,-1.31,0.007364602088928223,0.002958087682723999,5.498291179537773e-05
19124,382480,285,-1.31,0.007439614295959473,0.0030194580554962157,5.412331968545914e-05
19125,382500,285,-1.31,0.007309605121612548,0.0029942381381988527,4.8950199037790295e-05
19126,382520,285,-1.31,0.007362428188323974,0.002931978702545166,5.336998775601387e-05
19127,382540,285,-1.31,0.007391344547271728,0.002967761516571045,5.009852349758148e-05
19128,382560,285,-1.31,0.007387496948242187,0.0029497783184051513,4.0561817586421965e-05
19129,382580,285,-1.31,0.007318863868713379,0.0029967269897460936,4.850614443421364e-05
